2452200,2452500,6176858948,0.0105699999,0.003788,0,0.000009537
783600,783900,6176858948,0.0091709998,0.003853,0.000002861,0.00001049
2433000,2433300,6176858948,0.0089720003,0.0034030001,0,0.000009537
574200,574500,6176858948,0.0136099998,0.0038680001,0.000005722,0.000009537
315000,315300,6176858948,0.0110799996,0.0037080001,0.000007629,0.000009537
1335600,1335900,6176858948,0.0086209998,0.0037380001,0,0.000008583
2187600,2187900,6176858948,0.0081019998,0.0037499999,0,0.000009537
1848000,1848300,6176858948,0.0021170001,0.002533,0,0.000007629
2111400,2111700,6176858948,0.01511,0.0038719999,0,0.000009537
945000,945300,6176858948,0.0026169999,0.0025249999,0.000001907,0.000009537
307200,307500,6176858948,0.0045389999,0.0032230001,0.000003815,0.000009537
1499400,1499700,6176858948,0.005409,0.0034980001,0,0.000008583
906000,906300,6176858948,0.0042949999,0.0032579999,0.00001144,0.000009537
366600,366900,6176858948,0.007088,0.0033489999,0.000005722,0.000009537
2301000,2301300,6176858948,0.0131999999,0.0038340001,0,0.000009537
169200,169500,6176858948,0.0113700004,0.00367,0.000002861,0.00001049
180600,180900,6176858948,0.0107300002,0.003521,0.000002861,0.000009537
1170600,1170900,6176858948,0.0084840003,0.0038109999,0,0.00001049
1713000,1713300,6176858948,0.0103099998,0.0037459999,0,0.000007629
200400,200700,6176858948,0.0134399999,0.0037539999,0.000003815,0.000009537
1371600,1371900,6176858948,0.0105299996,0.003731,0,0.000007629
988200,988500,6176858948,0.0063629998,0.0036279999,0.000003815,0.00001049
1630200,1630500,6176858948,0.003727,0.003178,0,0.000007629
2044800,2045100,6176858948,0.0037990001,0.002995,0,0.000009537
1307400,1307700,6176858948,0.0006351,0.0038719999,0,0.000008583
39600,39900,6176858948,0.0088809999,0.0033720001,0.00001049,0.000008583
1122000,1122300,6176858948,0.007057,0.0037080001,0.000001907,0.000009537
799200,799500,6176858948,0.0089260004,0.0036579999,0.000001907,0.000009537
114000,114300,6176858948,0.0121600004,0.0036319999,0.000001907,0.000009537
929400,929700,6176858948,0.0091859996,0.0035399999,0.000001907,0.00001049
2117400,2117700,6176858948,0.007309,0.003765,0,0.000009537
1813200,1813500,6176858948,0.0071789999,0.003613,0,0.000007629
1479600,1479900,6176858948,0.0164500009,0.0033529999,0,0.000008583
1310400,1310700,6176858948,0.0070270002,0.0038640001,0,0.000008583
59400,59700,6176858948,0.01358,0.0035590001,0.000006676,0.000002861
4800,5100,6176858948,0.0171499997,0.0038640001,0.000002861,0.000008583
2491200,2491500,6176858948,0.01083,0.0038680001,0,0.000008583
163200,163500,6176858948,0.0089570004,0.0034330001,0.000004768,0.000009537
142200,142500,6176858948,0.01511,0.0038680001,0.000001907,0.000009537
1959000,1959300,6176858948,0.0195000004,0.003857,0,0.000009537
2272200,2272500,6176858948,0.0125399996,0.0038680001,0,0.000009537
1630800,1631100,6176858948,0.0059130001,0.0035059999,0,0.000007629
1924800,1925100,6176858948,0.01743,0.0038449999,0,0.000007629
1246200,1246500,6176858948,0.007187,0.0038680001,0,0.000009537
571800,572100,6176858948,0.0130500002,0.0038680001,0.000002861,0.000009537
388200,388500,6176858948,0.0077209999,0.0035319999,0.00001526,0.000009537
1442400,1442700,6176858948,0.009323,0.0037459999,0,0.000008583
2248200,2248500,6176858948,0.0138400001,0.0038600001,0,0.000009537
2232600,2232900,6176858948,0.0125700003,0.003544,0,0.000009537
561600,561900,6176858948,0.0121299997,0.0038300001,0.000005722,0.000009537
2218800,2219100,6176858948,0.0153799998,0.0038680001,0,0.000009537
890400,890700,6176858948,0.0080869999,0.0032810001,0.000001907,0.000009537
1426200,1426500,6176858948,0.0080260001,0.003853,0,0.000007629
2497800,2498100,6176858948,0.0081940005,0.003826,0,0.000008583
1219800,1220100,6176858948,0.0087280003,0.0036929999,0,0.000009537
2353800,2354100,6176858948,0.0164500009,0.0038680001,0,0.000009537
1197600,1197900,6176858948,0.001831,0.002354,0,0.000009537
2321400,2321700,6176858948,0.0180699993,0.003853,0,0.000009537
781200,781500,6176858948,0.0102399997,0.0034370001,0.00002098,0.000009537
1660200,1660500,6176858948,0.006271,0.0038680001,0,0.000008583
1568400,1568700,6176858948,0.0061340001,0.0036160001,0,0.000008583
1708800,1709100,6176858948,0.0124399997,0.0038680001,0,0.000008583
2269200,2269500,6176858948,0.0078889998,0.0037839999,0,0.000009537
1120800,1121100,6176858948,0.0063169999,0.00333,0.000001907,0.000009537
643800,644100,6176858948,0.0037380001,0.002937,0.000007629,0.00001049
2322000,2322300,6176858948,0.0133400001,0.0038680001,0,0.000009537
2470800,2471100,6176858948,0.0230999999,0.0038600001,0,0.000009537
2182800,2183100,6176858948,0.0108000003,0.003574,0,0.000009537
1978800,1979100,6176858948,0.0106499996,0.003704,0,0.000009537
67200,67500,6176858948,0.0073389998,0.002937,0.000003815,0.000003815
2500200,2500500,6176858948,0.006271,0.0033799999,0,0.000008583
364800,365100,6176858948,0.004898,0.0030139999,0.00001049,0.000009537
1800600,1800900,6176858948,0.0079960003,0.0038379999,0,0.000007629
1987200,1987500,6176858948,0.0113399997,0.003666,0,0.000009537
1428600,1428900,6176858948,0.0047530001,0.003208,0,0.000008583
2112000,2112300,6176858948,0.0069889999,0.0035900001,0,0.000009537
172800,173100,6176858948,0.006294,0.0038759999,0.000002861,0.000009537
1897800,1898100,6176858948,0.0070190001,0.0038719999,0,0.000004768
505200,505500,6176858948,0.0092770001,0.003696,0.00001431,0.000009537
373200,373500,6176858948,0.0156599991,0.0038719999,0.00003242,0.000009537
689400,689700,6176858948,0.0043870001,0.003002,0.00001144,0.000002861
1943400,1943700,6176858948,0.0099029997,0.0036200001,0,0.000009537
471000,471300,6176858948,0.0103500001,0.0038680001,0.000002861,0.000009537
1381200,1381500,6176858948,0.0121600004,0.003761,0,0.000008583
2175000,2175300,6176858948,0.0105600003,0.0037420001,0,0.000009537
1375200,1375500,6176858948,0.007828,0.0037120001,0,0.000008583
2293200,2293500,6176858948,0.0032039999,0.002777,0,0.000009537
676800,677100,6176858948,0.0271899998,0.003857,0.00002384,0.000008583
1434600,1434900,6176858948,0.0083769998,0.0036510001,0,0.000007629
379800,380100,6176858948,0.0157500003,0.003826,0.000002861,0.000009537
9600,9900,6176858948,0.0138499998,0.0036889999,0.000002861,0.000007629
1984200,1984500,6176858948,0.0066760001,0.003674,0,0.000009537
2289000,2289300,6176858948,0.0180099998,0.0038680001,0,0.000009537
429000,429300,6176858948,0.0060419999,0.0032619999,0.000003815,0.000009537
166200,166500,6176858948,0.0121900002,0.0036510001,0.000005722,0.000009537
1270800,1271100,6176858948,0.0066300002,0.003456,0,0.000009537
2142000,2142300,6176858948,0.0100600002,0.0035969999,0,0.000009537
1559400,1559700,6176858948,0.0110200001,0.0038680001,0,0.000007629
175800,176100,6176858948,0.0105900001,0.0034139999,0.00001144,0.00001049
2040600,2040900,6176858948,0.0101899998,0.003853,0,0.000009537
1960200,1960500,6176858948,0.0112899998,0.0038680001,0,0.000009537
1419600,1419900,6176858948,0.0036810001,0.0030710001,0,0.000008583
2063400,2063700,6176858948,0.008835,0.0036619999,0,0.000009537
911400,911700,6176858948,0.0056989999,0.003296,0.000004768,0.00001049
644400,644700,6176858948,0.0096890004,0.003735,0.000004768,0.00001049
409200,409500,6176858948,0.0184599999,0.003731,0.00001049,0.000009537
2296200,2296500,6176858948,0.0072940001,0.003666,0,0.000009537
1516800,1517100,6176858948,0.0142700002,0.0038680001,0,0.000008583
2101200,2101500,6176858948,0.0122400001,0.0037499999,0,0.000009537
1234200,1234500,6176858948,0.001272,0.0023920001,0,0.000009537
313800,314100,6176858948,0.0032879999,0.002686,0.000002861,0.000009537
1795200,1795500,6176858948,0.0089570004,0.0037420001,0,0.000007629
662400,662700,6176858948,0.0130599998,0.003822,0.000005722,0.000009537
1015200,1015500,6176858948,0.0062640002,0.003235,0.000005722,0.00001049
1028400,1028700,6176858948,0.0087130005,0.0035359999,0.000004768,0.000009537
1901400,1901700,6176858948,0.0099950004,0.0034749999,0,0.000004768
1792200,1792500,6176858948,0.0047610002,0.0033799999,0,0.000008583
31800,32100,6176858948,0.006027,0.0030479999,9.53700009632E-07,0.000008583
1819800,1820100,6176858948,0.0068359999,0.003696,0,0.000007629
877200,877500,6176858948,0.0115200002,0.003727,0.000008583,0.000009537
1068600,1068900,6176858948,0.008041,0.0037420001,0.000002861,0.000009537
1741200,1741500,6176858948,0.0103799999,0.0036510001,0,0.000007629
1972800,1973100,6176858948,0.0082700001,0.0035860001,0,0.000009537
559800,560100,6176858948,0.0092470003,0.0036619999,0.000001907,0.000009537
1920600,1920900,6176858948,0.0095060002,0.003613,0,0.000006676
2273400,2273700,6176858948,0.0105900001,0.0038680001,0,0.000009537
1053000,1053300,6176858948,0.0073699998,0.003551,0.000001907,0.000009537
1414800,1415100,6176858948,0.0053940001,0.0034640001,0,0.000008583
2379600,2379900,6176858948,0.01064,0.0038449999,0,0.000009537
1581000,1581300,6176858948,0.0072249998,0.0038069999,0,0.000008583
1506000,1506300,6176858948,0.0092620002,0.003857,0,0.000008583
1979400,1979700,6176858948,0.0035290001,0.002811,0,0.000009537
2468400,2468700,6176858948,0.0143600004,0.0038600001,0,0.000009537
1126800,1127100,6176858948,0.0091399997,0.003513,0.000002861,0.000009537
1853400,1853700,6176858948,0.0084380005,0.003857,0,0.000008583
294000,294300,6176858948,0.00605,0.0034680001,0.000001907,0.000009537
2163600,2163900,6176858948,0.0156199997,0.0038719999,0,0.000009537
426000,426300,6176858948,0.0070270002,0.0034070001,0.000004768,0.000009537
1233000,1233300,6176858948,0.0067369998,0.0034640001,0,0.000009537
973800,974100,6176858948,0.0033150001,0.0029559999,0.000008583,0.00001049
2154000,2154300,6176858948,0.008316,0.0033450001,0,0.000009537
611400,611700,6176858948,0.0229800008,0.0038680001,0.000004768,0.000009537
2210400,2210700,6176858948,0.0090030003,0.0036770001,0,0.000009537
2150400,2150700,6176858948,0.0125900004,0.003849,0,0.000009537
1836000,1836300,6176858948,0.005264,0.0036889999,0,0.000008583
1517400,1517700,6176858948,0.0127100004,0.0038719999,0,0.000008583
822000,822300,6176858948,0.0075759999,0.0033259999,0.000001907,0.000009537
108600,108900,6176858948,0.0092320004,0.0034070001,0.00001717,0.000008583
616800,617100,6176858948,0.0117600001,0.0038680001,0.000002861,0.000009537
925200,925500,6176858948,0.0111100003,0.003761,0.0000124,0.000009537
2479800,2480100,6176858948,0.0147599997,0.0038640001,0,0.000009537
784200,784500,6176858948,0.0122199999,0.0038600001,0.00003815,0.000009537
2499600,2499900,6176858948,0.0058590001,0.0036510001,0,0.000008583
672600,672900,6176858948,0.0051879999,0.0032230001,0.000001907,0.000008583
1429800,1430100,6176858948,0.0101600001,0.0038109999,0,0.000008583
1445400,1445700,6176858948,0.0104799997,0.0038719999,0,0.000007629
357000,357300,6176858948,0.0104999999,0.0036319999,0.000002861,0.000009537
32400,32700,6176858948,0.005043,0.002964,9.53700009632E-07,0.000008583
861600,861900,6176858948,0.0128300004,0.003765,0.000001907,0.000009537
1244400,1244700,6176858948,0.0147700002,0.0038640001,0,0.000009537
811200,811500,6176858948,0.0099640004,0.00367,0.000001907,0.00001049
184200,184500,6176858948,0.0065839998,0.003574,0.000002861,0.000009537
562200,562500,6176858948,0.0091089997,0.0034640001,0.000002861,0.000009537
1015800,1016100,6176858948,0.0039980002,0.0030100001,0.000007629,0.00001049
840000,840300,6176858948,0.0056150001,0.0032269999,0.00001144,0.000009537
779400,779700,6176858948,0.0054859999,0.0032840001,0.000001907,0.000009537
2113800,2114100,6176858948,0.0108000003,0.0038640001,0,0.000009537
402600,402900,6176858948,0.0120799998,0.003666,0.000001907,0.000009537
1001400,1001700,6176858948,0.0041049998,0.002937,0.000002861,0.00001049
1489200,1489500,6176858948,0.0062870001,0.003307,0,0.000008583
1399200,1399500,6176858948,0.0029450001,0.002819,0,0.000008583
1243200,1243500,6176858948,0.0175199993,0.0038449999,0,0.00001049
2497200,2497500,6176858948,0.0066450001,0.003826,0,0.000008583
1248600,1248900,6176858948,0.0181600004,0.0038640001,0,0.000009537
223200,223500,6176858948,0.0070190001,0.003551,0.000005722,0.000009537
1633200,1633500,6176858948,0.0028530001,0.0029180001,0,0.000008583
1779600,1779900,6176858948,0.0068589998,0.0035590001,0,0.000008583
193200,193500,6176858948,0.0075070001,0.003674,0.000006676,0.000009537
331800,332100,6176858948,0.0054930001,0.0032649999,0.000007629,0.000009537
395400,395700,6176858948,0.0070270002,0.003338,0.000009537,0.000009537
2041800,2042100,6176858948,0.0111999996,0.0038409999,0,0.000009537
1491600,1491900,6176858948,0.0078429999,0.0037690001,0,0.000007629
2298000,2298300,6176858948,0.0104700001,0.0038680001,0,0.000009537
2333400,2333700,6176858948,0.008072,0.0037459999,0,0.000009537
1262400,1262700,6176858948,0.0110299997,0.0036889999,0,0.000009537
2204400,2204700,6176858948,0.00721,0.0036810001,0,0.000009537
402000,402300,6176858948,0.0174000002,0.003696,0.000003815,0.000009537
363600,363900,6176858948,0.0123899998,0.0038719999,0.000006676,0.000009537
1489800,1490100,6176858948,0.0066220001,0.003613,0,0.000008583
2223600,2223900,6176858948,0.0105999997,0.0037080001,0,0.000009537
1269600,1269900,6176858948,0.007431,0.003696,0,0.000009537
2355600,2355900,6176858948,0.0112300003,0.003674,0,0.000009537
2493600,2493900,6176858948,0.003792,0.0036539999,0,0.000008583
2314200,2314500,6176858948,0.0094149997,0.0037159999,0,0.000009537
1740600,1740900,6176858948,0.0081019998,0.0033799999,0,0.000007629
301200,301500,6176858948,0.0076449998,0.003704,0.000006676,0.000009537
1043400,1043700,6176858948,0.0053630001,0.0034709999,0.0000124,0.000009537
273600,273900,6176858948,0.0107899997,0.0036009999,0.00001335,0.00001049
1545000,1545300,6176858948,0.008347,0.0036770001,0,0.000008583
1165800,1166100,6176858948,0.0056079999,0.0036200001,0,0.000009537
1349400,1349700,6176858948,0.0120700002,0.0038680001,0,0.000007629
2287200,2287500,6176858948,0.0086519998,0.0037159999,0,0.000009537
448200,448500,6176858948,0.009842,0.0038719999,0.000005722,0.000009537
1793400,1793700,6176858948,0.0104099996,0.0038640001,0,0.000008583
1654200,1654500,6176858948,0.01932,0.0038680001,0,0.000008583
415800,416100,6176858948,0.0115999999,0.003826,0.00001144,0.000009537
1345800,1346100,6176858948,0.004623,0.003307,0,0.000008583
891000,891300,6176858948,0.006943,0.0035399999,0.000002861,0.000009537
2025600,2025900,6176858948,0.0051879999,0.0032500001,0,0.000009537
845400,845700,6176858948,0.0199299995,0.0038640001,0.000004768,0.000009537
2487000,2487300,6176858948,0.0131999999,0.0038680001,0,0.000009537
834000,834300,6176858948,0.0152399996,0.0038680001,0.000003815,0.000009537
594600,594900,6176858948,0.0050280001,0.0031620001,0.000003815,0.00001049
279000,279300,6176858948,0.0043870001,0.0029750001,0.000005722,0.000009537
1498800,1499100,6176858948,0.0112800002,0.0038640001,0,0.000008583
1292400,1292700,6176858948,0.001884,0.0038680001,0,0.000009537
1860000,1860300,6176858948,0.0100299995,0.0038719999,0,0.000008583
1109400,1109700,6176858948,0.0078889998,0.0036200001,0.000001907,0.000009537
1360800,1361100,6176858948,0.0122199999,0.0035359999,0,0.000007629
1410000,1410300,6176858948,0.0048600002,0.003239,0,0.000007629
2283600,2283900,6176858948,0.0117499996,0.0037690001,0,0.000009537
1991400,1991700,6176858948,0.0041809999,0.003094,0,0.000009537
483600,483900,6176858948,0.0040279999,0.003025,0.000004768,0.000009537
1246800,1247100,6176858948,0.0051270002,0.0038719999,0,0.000009537
2414400,2414700,6176858948,0.006844,0.003365,0,0.000009537
1798200,1798500,6176858948,0.0081019998,0.0038449999,0,0.000008583
1924200,1924500,6176858948,0.0099330004,0.0032879999,0,0.000007629
309600,309900,6176858948,0.0084840003,0.0036579999,0.000003815,0.00001049
1473600,1473900,6176858948,0.0129899997,0.003483,0,0.000008583
933600,933900,6176858948,0.0092930002,0.0035359999,0.000004768,0.000009537
1624200,1624500,6176858948,0.0088649997,0.00367,0,0.000008583
2437800,2438100,6176858948,0.0115999999,0.003822,0,0.000009537
1169400,1169700,6176858948,0.0094600003,0.003635,0,0.00001049
825000,825300,6176858948,0.0085140001,0.003357,9.53700009632E-07,0.00001049
1340400,1340700,6176858948,0.0059509999,0.0034479999,0,0.000007629
2235000,2235300,6176858948,0.0120799998,0.003826,0,0.000009537
2164200,2164500,6176858948,0.0124500003,0.0038719999,0,0.000009537
700200,700500,6176858948,0.0073389998,0.0032649999,0.000003815,0.000003815
1137000,1137300,6176858948,0.006149,0.003399,0.000001907,0.000009537
522000,522300,6176858948,0.0161700007,0.0038680001,0.000002861,0.00001049
1792800,1793100,6176858948,0.0075909998,0.0038640001,0,0.000008583
1881600,1881900,6176858948,0.0056150001,0.003551,0,0.000007629
1014600,1014900,6176858948,0.0067139999,0.0033489999,0.000001907,0.00001049
2194200,2194500,6176858948,0.0077510001,0.0034409999,0,0.000009537
764400,764700,6176858948,0.005539,0.0032039999,0.000004768,0.00001049
592200,592500,6176858948,0.0086059999,0.0034980001,0.000001907,0.000009537
1640400,1640700,6176858948,0.0058360002,0.003571,0,0.000008583
1939200,1939500,6176858948,0.0097350003,0.0037229999,0,0.000008583
360000,360300,6176858948,0.0059429999,0.0031699999,0.000001907,0.000009537
1889400,1889700,6176858948,0.0087890001,0.003357,0,0.000002861
1835400,1835700,6176858948,0.0061260001,0.0036849999,0,0.000008583
1451400,1451700,6176858948,0.0077669998,0.0037229999,0,0.000008583
2448600,2448900,6176858948,0.0109700002,0.0038149999,0,0.000009537
414000,414300,6176858948,0.0115999999,0.0037080001,0.000004768,0.000009537
246000,246300,6176858948,0.0068740002,0.0034680001,0.000002861,0.000009537
2349600,2349900,6176858948,0.0065310001,0.00367,0,0.000009537
1469400,1469700,6176858948,0.0071029998,0.003429,0,0.000008583
1580400,1580700,6176858948,0.0107899997,0.0035590001,0,0.000008583
157800,158100,6176858948,0.0092320004,0.0034789999,0.000001907,0.000009537
897600,897900,6176858948,0.0045779999,0.0033150001,9.53700009632E-07,0.000009537
2026200,2026500,6176858948,0.01205,0.0034980001,0,0.000009537
1432200,1432500,6176858948,0.0051500001,0.003155,0,0.000008583
116400,116700,6176858948,0.0069889999,0.0032269999,0.000005722,0.000009537
1833600,1833900,6176858948,0.0090180002,0.0036510001,0,0.000007629
304800,305100,6176858948,0.0043029999,0.003025,0.000002861,0.000009537
2431200,2431500,6176858948,0.0120999999,0.0037420001,0,0.000009537
169800,170100,6176858948,0.002201,0.0038759999,0.000001907,0.000009537
1069200,1069500,6176858948,0.0053099999,0.003113,0.000001907,0.00001049
610800,611100,6176858948,0.0112600001,0.0037799999,0.00001335,0.000009537
2041200,2041500,6176858948,0.0102199996,0.003853,0,0.000009537
275400,275700,6176858948,0.0084530003,0.0033259999,0.000003815,0.000009537
495000,495300,6176858948,0.0185199995,0.003609,0.00001431,0.00001049
706200,706500,6176858948,0.0078739999,0.0034640001,0.000003815,0.000004768
2016000,2016300,6176858948,0.0068279998,0.0031590001,0,0.000009537
2242200,2242500,6176858948,0.0068819998,0.0036889999,0,0.000009537
1972200,1972500,6176858948,0.0088649997,0.0037539999,0,0.000009537
1302600,1302900,6176858948,0.005074,0.0038640001,0,0.000007629
204000,204300,6176858948,0.0115200002,0.0038680001,0.00003433,0.00001049
1767600,1767900,6176858948,0.0063169999,0.00367,0,0.000007629
2214600,2214900,6176858948,0.007828,0.0035929999,0,0.000009537
447600,447900,6176858948,0.0164800007,0.0038719999,0.000004768,0.000009537
733200,733500,6176858948,0.005653,0.0031089999,0.000001907,0.000007629
374400,374700,6176858948,0.0087130005,0.0038149999,0.000009537,0.000009537
2238000,2238300,6176858948,0.0064619998,0.003735,0,0.000009537
1220400,1220700,6176858948,0.0068589998,0.003517,0,0.000009537
508800,509100,6176858948,0.0108200004,0.0037420001,0.000001907,0.00001049
1971000,1971300,6176858948,0.007553,0.0036579999,0,0.000009537
1032000,1032300,6176858948,0.0070190001,0.003155,0.000005722,0.000009537
2395800,2396100,6176858948,0.0158099998,0.0038680001,0,0.000009537
1956000,1956300,6176858948,0.0112199998,0.003819,0,0.000009537
