878856.0,882600.0
882572.0,887700.0
887583.0,892800.0
892594.0,897900.0
897605.0,902700.0
902616.0,907800.0
907628.0,912900.0
912639.0,917700.0
917650.0,922800.0
922661.0,927900.0
927672.0,932700.0
932684.0,937800.0
937695.0,942900.0
942706.0,948000.0
947717.0,952800.0
952728.0,957900.0
957740.0,963000.0
962751.0,967800.0
967762.0,972900.0
972773.0,978000.0
977784.0,982800.0
982796.0,987900.0
987807.0,993000.0
992818.0,998100.0
1000000.0,999999.0
1002840.0,1008000.0
1007852.0,1013100.0
1012863.0,1017900.0
1017874.0,1023000.0
1022885.0,1028100.0
1027896.0,1033200.0
1032908.0,1038000.0
1037919.0,1043100.0
1042930.0,1048200.0
1047941.0,1053000.0
1052952.0,1058100.0
1057964.0,1063200.0
1062975.0,1068000.0
1067986.0,1073100.0
1072997.0,1078200.0
1078008.0,1083300.0
1083020.0,1088100.0
1088031.0,1093200.0
1093042.0,1098300.0
1098053.0,1103100.0
1103064.0,1108200.0
1108076.0,1113300.0
1113087.0,1118100.0
1118098.0,1123200.0
1123109.0,1128300.0
1128120.0,1133400.0
1133132.0,1138200.0
1138143.0,1143300.0
1143154.0,1148400.0
1148165.0,1153200.0
1153176.0,1158300.0
1158188.0,1163400.0
1163199.0,1168500.0
1168210.0,1173300.0
1173221.0,1178400.0
1178232.0,1183500.0
1183244.0,1188300.0
1188255.0,1193400.0
1193266.0,1198500.0
1198277.0,1203300.0
1203288.0,1208400.0
1208300.0,1213500.0
1213311.0,1218600.0
1218322.0,1223400.0
1223333.0,1228500.0
1228344.0,1233600.0
1233356.0,1238400.0
1238367.0,1243500.0
1243378.0,1248600.0
1248389.0,1253400.0
1253400.0,1258500.0
1258412.0,1263600.0
1263423.0,1268700.0
1268434.0,1273500.0
1273445.0,1278600.0
1278456.0,1283700.0
1283468.0,1288500.0
1288479.0,1293600.0
1293490.0,1298700.0
1298501.0,1303800.0
1303512.0,1308600.0
1308524.0,1313700.0
1313535.0,1318800.0
1318546.0,1323600.0
1323557.0,1328700.0
1328568.0,1333800.0
1333580.0,1338600.0
1338591.0,1343700.0
1343602.0,1348800.0
1348613.0,1352778.0
1353757.0,1353902.0
